000D6F000C36546B,online,2017-04-15 00:35:45.809+0000,,0
000D6F000C36546B,online,2017-04-13 00:24:20.849+0000,,1
000D6F000C36546B,online,2017-04-12 19:16:38.381+0000,,0
000D6F000C36546B,online,2017-04-10 09:33:33.163+0000,,1
000D6F000C36546B,online,2017-04-10 08:56:55.947+0000,,0
000D6F000C36546B,online,2017-04-10 01:16:07.596+0000,,1
000D6F000C36546B,online,2017-04-09 21:12:15.455+0000,,0
000D6F000C36546B,online,2017-04-09 09:33:34.923+0000,,1
000D6F000C36546B,online,2017-04-09 08:28:42.875+0000,,0
000D6F000C36546B,online,2017-04-08 06:10:25.752+0000,,1
000D6F000C36546B,online,2017-04-08 02:32:57.572+0000,,0
000D6F000C36546B,online,2017-04-04 05:36:38.531+0000,,1
000D6F000C36546B,online,2017-04-03 20:13:17.095+0000,,0
000D6F000C36546B,online,2017-03-31 01:20:04.254+0000,,1
000D6F000C36546B,online,2017-03-28 04:55:47.397+0000,,0
000D6F000C36546B,online,2017-03-27 17:25:10.308+0000,,1
000D6F000C36546B,online,2017-03-20 16:57:21.409+0000,,0
000D6F000C36546B,online,2017-03-10 22:55:05.547+0000,,1
000D6F000C36546B,online,2017-03-10 22:54:39.381+0000,,0
000D6F000C36546B,online,2017-03-10 22:54:11.965+0000,,1
000D6F000C36546B,online,2017-03-10 22:53:27.101+0000,,0
000D6F000C36546B,online,2017-03-10 18:54:58.627+0000,,1
000D6F000C36546B,online,2017-03-10 17:55:54.840+0000,,0
000D6F000C36546B,online,2017-03-08 19:20:12.175+0000,,1
000D6F000C36546B,online,2017-03-08 19:16:01.189+0000,,0
000D6F000C36546B,online,2017-03-03 17:34:30.595+0000,,1
000D6F000C3618B0,online,2017-08-23 17:47:18.373+0000,,1
000D6F000C3618B0,online,2017-08-16 17:36:30.002+0000,,0
000D6F000C3618B0,online,2017-08-05 16:12:57.180+0000,,1
000D6F000C3618B0,online,2017-08-05 16:12:51.604+0000,,0
000D6F000C3618B0,online,2017-08-04 01:03:41.108+0000,,1
000D6F000C3618B0,online,2017-08-04 01:02:14.984+0000,,0
000D6F000C3618B0,online,2017-07-18 21:45:00.139+0000,,1
000D6F000C3618B0,online,2017-07-18 21:37:51.002+0000,,0
000D6F000C3618B0,online,2017-07-18 21:37:36.852+0000,,1
000D6F000C3618B0,online,2017-07-18 21:17:21.732+0000,,0
000D6F000C3618B0,online,2017-07-18 21:17:07.581+0000,,1
000D6F000C3618B0,online,2017-07-18 20:44:11.439+0000,,0
000D6F000C3618B0,online,2017-07-07 15:06:51.149+0000,,1
000D6F000C3618B0,online,2017-07-07 15:06:10.345+0000,,0
000D6F000C3618B0,online,2017-07-07 15:04:41.282+0000,,1
000D6F000C3618B0,online,2017-07-07 15:04:08.391+0000,,0
000D6F000C3618B0,online,2017-07-04 18:05:10.041+0000,,1
000D6F000C3618B0,online,2017-06-30 23:49:23.070+0000,,0
000D6F000C3618B0,online,2017-06-30 22:31:39.266+0000,,1
000D6F000C3618B0,online,2017-06-30 17:53:29.533+0000,,0
000D6F000C3618B0,online,2017-06-29 18:02:04.009+0000,,1
000D6F000C3618B0,online,2017-06-29 00:25:41.923+0000,,0
000D6F000C3618B0,online,2017-06-28 22:49:57.438+0000,,1
000D6F000C3618B0,online,2017-06-28 22:49:45.245+0000,,0
000D6F000C3618B0,online,2017-06-28 16:56:40.791+0000,,1
000D6F000C3618B0,online,2017-06-27 23:24:53.303+0000,,0
000D6F000C3618B0,online,2017-06-27 17:00:55.948+0000,,1
000D6F000C3618B0,online,2017-06-23 22:29:09.375+0000,,0
000D6F000C3618B0,online,2017-06-23 18:52:50.537+0000,,1
000D6F000C3618B0,online,2017-05-27 00:38:45.024+0000,,0
000D6F000C3618B0,online,2017-05-26 17:23:07.966+0000,,1
000D6F000C3618B0,online,2017-05-25 00:56:41.935+0000,,0
000D6F000C3618B0,online,2017-05-19 21:37:14.526+0000,,1
000D6F000C363667,online,2017-03-20 06:07:42.025+0000,,0
000D6F000C363667,online,2017-03-20 06:03:02.034+0000,,1
000D6F000C363667,online,2017-03-16 06:32:13.889+0000,,0
000D6F000C363667,online,2017-03-12 20:24:19.601+0000,,1
000D6F000C363667,online,2017-03-12 20:24:13.661+0000,,0
000D6F000C363667,online,2017-03-12 20:23:50.144+0000,,1
000D6F000C363667,online,2017-03-12 20:23:44.187+0000,,0
000D6F000C363667,online,2017-03-12 20:18:50.185+0000,,1
000D6F000C363667,online,2017-03-12 20:18:44.245+0000,,0
000D6F000C363667,online,2017-03-12 18:11:22.633+0000,,1
000D6F000C363667,online,2017-03-12 03:51:28.035+0000,,0
000D6F000C363667,online,2017-03-07 08:05:03.019+0000,,1
000D6F000C363667,online,2017-03-07 08:01:44.554+0000,,0
000D6F000C363667,online,2017-03-07 06:58:03.766+0000,,1
000D6F000C363667,online,2017-03-07 06:07:56.839+0000,,0
000D6F000C363667,online,2017-03-03 07:58:12.107+0000,,1
000D6F000C3638E6,online,2017-06-28 23:28:30.446+0000,,1
000D6F000C3638E6,online,2017-06-28 23:28:25.322+0000,,0
000D6F000C3638E6,online,2017-06-28 22:58:33.299+0000,,1
000D6F000C3638E6,online,2017-06-28 22:58:27.331+0000,,0
000D6F000C3638E6,online,2017-06-28 22:28:32.520+0000,,1
000D6F000C3638E6,online,2017-06-28 22:28:27.232+0000,,0
000D6F000C3638E6,online,2017-06-28 21:58:38.241+0000,,1
000D6F000C3638E6,online,2017-06-28 21:58:26.959+0000,,0
000D6F000C3638E6,online,2017-06-28 21:28:30.732+0000,,1
000D6F000C3638E6,online,2017-06-28 21:28:24.440+0000,,0
000D6F000C3638E6,online,2017-06-28 20:58:30.926+0000,,1
000D6F000C3638E6,online,2017-06-28 20:58:25.634+0000,,0
000D6F000C3638E6,online,2017-06-28 19:28:31.089+0000,,1
000D6F000C3638E6,online,2017-06-28 19:28:24.638+0000,,0
000D6F000C3638E6,online,2017-06-28 18:58:28.739+0000,,1
000D6F000C3638E6,online,2017-06-28 18:58:23.493+0000,,0
000D6F000C3638E6,online,2017-06-28 18:28:28.512+0000,,1
000D6F000C3638E6,online,2017-06-28 18:28:23.213+0000,,0
000D6F000C3638E6,online,2017-06-28 17:28:29.826+0000,,1
000D6F000C3638E6,online,2017-06-28 17:28:24.473+0000,,0
000D6F000C3638E6,online,2017-06-28 16:58:27.253+0000,,1
000D6F000C3638E6,online,2017-06-28 16:58:21.941+0000,,0
000D6F000C3638E6,online,2017-06-28 16:28:29.048+0000,,1
000D6F000C3638E6,online,2017-06-28 16:28:23.750+0000,,0
000D6F000C3638E6,online,2017-06-28 15:58:30.726+0000,,1
000D6F000C3638E6,online,2017-06-28 15:58:24.944+0000,,0
000D6F000C3638E6,online,2017-06-28 14:58:29.158+0000,,1
000D6F000C3638E6,online,2017-06-28 14:58:23.904+0000,,0
000D6F000C3638E6,online,2017-06-28 14:28:27.739+0000,,1
000D6F000C3638E6,online,2017-06-28 14:28:22.478+0000,,0
000D6F000C3638E6,online,2017-06-28 12:28:25.890+0000,,1
000D6F000C3638E6,online,2017-06-28 12:28:20.190+0000,,0
000D6F000C3638E6,online,2017-06-28 11:28:26.261+0000,,1
000D6F000C3638E6,online,2017-06-28 11:28:20.989+0000,,0
000D6F000C3638E6,online,2017-06-28 10:28:27.529+0000,,1
000D6F000C3638E6,online,2017-06-28 10:28:22.347+0000,,0
000D6F000C3638E6,online,2017-06-28 09:58:26.668+0000,,1
000D6F000C3638E6,online,2017-06-28 09:58:21.270+0000,,0
000D6F000C3638E6,online,2017-06-28 09:28:26.586+0000,,1
000D6F000C3638E6,online,2017-06-28 09:28:21.114+0000,,0
000D6F000C3638E6,online,2017-06-28 08:58:26.104+0000,,1
000D6F000C3638E6,online,2017-06-28 08:58:19.779+0000,,0
000D6F000C3638E6,online,2017-06-28 08:28:25.421+0000,,1
000D6F000C3638E6,online,2017-06-28 08:28:20.067+0000,,0
000D6F000C3638E6,online,2017-06-28 07:28:24.552+0000,,1
000D6F000C3638E6,online,2017-06-28 07:28:19.245+0000,,0
000D6F000C3638E6,online,2017-06-28 06:58:26.626+0000,,1
000D6F000C3638E6,online,2017-06-28 06:58:21.348+0000,,0
000D6F000C3638E6,online,2017-06-28 06:28:32.614+0000,,1
000D6F000C3638E6,online,2017-06-28 06:28:20.126+0000,,0
000D6F000C3638E6,online,2017-06-28 05:28:24.806+0000,,1
000D6F000C3638E6,online,2017-06-28 05:28:19.445+0000,,0
000D6F000C3638E6,online,2017-06-28 04:58:24.522+0000,,1
000D6F000C3638E6,online,2017-06-28 04:58:19.261+0000,,0
000D6F000C3638E6,online,2017-06-28 04:28:26.453+0000,,1
000D6F000C3638E6,online,2017-06-28 04:28:21.099+0000,,0
000D6F000C3638E6,online,2017-06-28 03:58:23.785+0000,,1
000D6F000C3638E6,online,2017-06-28 03:58:18.531+0000,,0
000D6F000C3638E6,online,2017-06-28 02:58:23.599+0000,,1
000D6F000C3638E6,online,2017-06-28 02:58:18.070+0000,,0
000D6F000C3638E6,online,2017-06-28 02:28:31.658+0000,,1
000D6F000C3638E6,online,2017-06-28 02:28:19.307+0000,,0
000D6F000C3638E6,online,2017-06-28 01:58:24.263+0000,,1
000D6F000C3638E6,online,2017-06-28 01:58:19.009+0000,,0
000D6F000C3638E6,online,2017-06-28 01:28:23.979+0000,,1
000D6F000C3638E6,online,2017-06-28 01:28:18.518+0000,,0
000D6F000C3638E6,online,2017-06-28 00:28:24.011+0000,,1
000D6F000C3638E6,online,2017-06-28 00:28:18.441+0000,,0
000D6F000C3638E6,online,2017-06-27 23:58:24.395+0000,,1
000D6F000C3638E6,online,2017-06-27 23:58:18.792+0000,,0
000D6F000C3638E6,online,2017-06-27 19:28:22.055+0000,,1
000D6F000C3638E6,online,2017-06-27 19:28:16.802+0000,,0
000D6F000C3638E6,online,2017-06-27 16:58:21.696+0000,,1
000D6F000C3638E6,online,2017-06-27 16:58:15.742+0000,,0
000D6F000C3638E6,online,2017-06-27 16:28:20.457+0000,,1
000D6F000C3638E6,online,2017-06-27 16:28:15.183+0000,,0
000D6F000C3638E6,online,2017-06-27 14:28:21.001+0000,,1
000D6F000C3638E6,online,2017-06-27 14:28:15.416+0000,,0
000D6F000C3638E6,online,2017-06-27 13:28:18.909+0000,,1
000D6F000C3638E6,online,2017-06-27 13:28:13.270+0000,,0
000D6F000C3638E6,online,2017-06-27 12:28:20.409+0000,,1
000D6F000C3638E6,online,2017-06-27 12:28:15.097+0000,,0
000D6F000C3638E6,online,2017-06-27 11:28:18.276+0000,,1
000D6F000C3638E6,online,2017-06-27 11:28:12.928+0000,,0
000D6F000C3638E6,online,2017-06-27 10:58:20.143+0000,,1
000D6F000C3638E6,online,2017-06-27 10:58:14.518+0000,,0
000D6F000C3638E6,online,2017-06-27 10:28:18.530+0000,,1
000D6F000C3638E6,online,2017-06-27 10:28:13.152+0000,,0
000D6F000C3638E6,online,2017-06-27 09:28:19.561+0000,,1
000D6F000C3638E6,online,2017-06-27 09:28:14.285+0000,,0
000D6F000C3638E6,online,2017-06-27 08:58:19.617+0000,,1
000D6F000C3638E6,online,2017-06-27 08:58:14.346+0000,,0
000D6F000C3638E6,online,2017-06-27 06:58:17.701+0000,,1
000D6F000C3638E6,online,2017-06-27 06:58:12.510+0000,,0
000D6F000C3638E6,online,2017-06-27 06:28:18.606+0000,,1
000D6F000C3638E6,online,2017-06-27 06:28:13.251+0000,,0
000D6F000C3638E6,online,2017-06-27 05:58:17.717+0000,,1
000D6F000C3638E6,online,2017-06-27 05:58:12.483+0000,,0
000D6F000C3638E6,online,2017-06-27 05:28:17.133+0000,,1
000D6F000C3638E6,online,2017-06-27 05:28:11.302+0000,,0
000D6F000C3638E6,online,2017-06-27 04:58:17.423+0000,,1
000D6F000C3638E6,online,2017-06-27 04:58:12.176+0000,,0
000D6F000C3638E6,online,2017-06-27 03:28:34.920+0000,,1
000D6F000C3638E6,online,2017-06-27 03:28:29.150+0000,,0
000D6F000C3638E6,online,2017-06-27 02:58:17.666+0000,,1
000D6F000C3638E6,online,2017-06-27 02:58:12.466+0000,,0
000D6F000C3638E6,online,2017-06-27 02:28:18.182+0000,,1
000D6F000C3638E6,online,2017-06-27 02:28:12.951+0000,,0
000D6F000C3638E6,online,2017-06-27 01:58:18.290+0000,,1
000D6F000C3638E6,online,2017-06-27 01:58:12.934+0000,,0
000D6F000C3638E6,online,2017-06-26 23:58:16.478+0000,,1
000D6F000C3638E6,online,2017-06-26 23:58:11.228+0000,,0
000D6F000C3638E6,online,2017-06-26 21:58:14.967+0000,,1
000D6F000C3638E6,online,2017-06-26 21:58:09.511+0000,,0
000D6F000C3638E6,online,2017-06-26 21:28:16.068+0000,,1
000D6F000C3638E6,online,2017-06-26 21:28:10.560+0000,,0
000D6F000C3638E6,online,2017-06-26 20:58:16.631+0000,,1
000D6F000C3638E6,online,2017-06-26 20:58:10.951+0000,,0
000D6F000C3638E6,online,2017-06-26 20:28:15.555+0000,,1
000D6F000C3638E6,online,2017-06-26 20:28:09.721+0000,,0
000D6F000C3638E6,online,2017-06-26 19:28:14.987+0000,,1
000D6F000C3638E6,online,2017-06-26 19:28:09.765+0000,,0
000D6F000C3638E6,online,2017-06-26 18:58:15.222+0000,,1
000D6F000C3638E6,online,2017-06-26 18:58:10.041+0000,,0
000D6F000C3638E6,online,2017-06-26 18:28:16.500+0000,,1
000D6F000C3638E6,online,2017-06-26 18:28:11.258+0000,,0
000D6F000C3638E6,online,2017-06-26 17:58:15.188+0000,,1
000D6F000C3638E6,online,2017-06-26 17:58:09.923+0000,,0
000D6F000C3638E6,online,2017-06-26 17:28:16.105+0000,,1
000D6F000C3638E6,online,2017-06-26 17:28:10.787+0000,,0
000D6F000C3638E6,online,2017-06-26 16:58:14.116+0000,,1
000D6F000C3638E6,online,2017-06-26 16:58:08.709+0000,,0
000D6F000C3638E6,online,2017-06-26 16:28:15.197+0000,,1
000D6F000C3638E6,online,2017-06-26 16:28:09.572+0000,,0
000D6F000C3638E6,online,2017-06-26 15:58:16.034+0000,,1
000D6F000C3638E6,online,2017-06-26 15:58:10.361+0000,,0
000D6F000C3638E6,online,2017-06-26 15:28:15.976+0000,,1
000D6F000C3638E6,online,2017-06-26 15:28:10.574+0000,,0
000D6F000C3638E6,online,2017-06-26 14:58:15.816+0000,,1
000D6F000C3638E6,online,2017-06-26 14:58:10.486+0000,,0
000D6F000C3638E6,online,2017-06-26 14:28:13.234+0000,,1
000D6F000C3638E6,online,2017-06-26 14:28:07.629+0000,,0
000D6F000C3638E6,online,2017-06-26 12:58:13.630+0000,,1
000D6F000C3638E6,online,2017-06-26 12:58:08.269+0000,,0
000D6F000C3638E6,online,2017-06-26 12:28:14.627+0000,,1
000D6F000C3638E6,online,2017-06-26 12:28:09.345+0000,,0
000D6F000C3638E6,online,2017-06-26 11:58:13.222+0000,,1
000D6F000C3638E6,online,2017-06-26 11:58:07.942+0000,,0
000D6F000C3638E6,online,2017-06-26 11:28:11.899+0000,,1
000D6F000C3638E6,online,2017-06-26 11:28:06.625+0000,,0
000D6F000C3638E6,online,2017-06-26 10:58:13.749+0000,,1
000D6F000C3638E6,online,2017-06-26 10:58:08.511+0000,,0
000D6F000C3638E6,online,2017-06-26 09:58:10.815+0000,,1
000D6F000C3638E6,online,2017-06-26 09:58:05.366+0000,,0
000D6F000C3638E6,online,2017-06-26 08:28:13.546+0000,,1
000D6F000C3638E6,online,2017-06-26 08:28:07.796+0000,,0
000D6F000C3638E6,online,2017-06-26 07:58:12.743+0000,,1
000D6F000C3638E6,online,2017-06-26 07:58:06.439+0000,,0
000D6F000C3638E6,online,2017-06-26 05:58:11.278+0000,,1
000D6F000C3638E6,online,2017-06-26 05:58:05.030+0000,,0
000D6F000C3638E6,online,2017-06-26 04:58:10.819+0000,,1
000D6F000C3638E6,online,2017-06-26 04:58:05.668+0000,,0
000D6F000C3638E6,online,2017-06-26 04:28:11.289+0000,,1
000D6F000C3638E6,online,2017-06-26 04:28:05.802+0000,,0
000D6F000C3638E6,online,2017-06-26 03:58:09.895+0000,,1
000D6F000C3638E6,online,2017-06-26 03:58:04.517+0000,,0
000D6F000C3638E6,online,2017-06-26 03:28:17.981+0000,,1
000D6F000C3638E6,online,2017-06-26 03:28:05.960+0000,,0
000D6F000C3638E6,online,2017-06-26 02:58:12.378+0000,,1
000D6F000C3638E6,online,2017-06-26 02:58:06.907+0000,,0
000D6F000C3638E6,online,2017-06-26 02:28:18.167+0000,,1
000D6F000C3638E6,online,2017-06-26 02:28:07.720+0000,,0
000D6F000C3638E6,online,2017-06-26 01:58:11.546+0000,,1
000D6F000C3638E6,online,2017-06-26 01:58:06.267+0000,,0
000D6F000C3638E6,online,2017-06-26 00:58:11.295+0000,,1
000D6F000C3638E6,online,2017-06-26 00:58:05.587+0000,,0
000D6F000C3638E6,online,2017-06-26 00:28:09.840+0000,,1
000D6F000C3638E6,online,2017-06-26 00:28:03.897+0000,,0
000D6F000C3638E6,online,2017-06-25 23:58:08.410+0000,,1
000D6F000C3638E6,online,2017-06-25 23:58:03.105+0000,,0
000D6F000C3638E6,online,2017-06-25 23:28:09.298+0000,,1
000D6F000C3638E6,online,2017-06-25 23:28:04.100+0000,,0
000D6F000C3638E6,online,2017-06-25 22:58:08.186+0000,,1
000D6F000C3638E6,online,2017-06-25 22:58:02.449+0000,,0
000D6F000C3638E6,online,2017-06-25 21:58:08.708+0000,,1
000D6F000C3638E6,online,2017-06-25 21:58:03.200+0000,,0
000D6F000C3638E6,online,2017-06-25 21:28:09.904+0000,,1
000D6F000C3638E6,online,2017-06-25 21:28:04.638+0000,,0
000D6F000C3638E6,online,2017-06-25 20:58:10.611+0000,,1
000D6F000C3638E6,online,2017-06-25 20:58:04.845+0000,,0
000D6F000C3638E6,online,2017-06-25 20:28:16.011+0000,,1
000D6F000C3638E6,online,2017-06-25 20:28:04.448+0000,,0
000D6F000C3638E6,online,2017-06-25 18:28:09.144+0000,,1
000D6F000C3638E6,online,2017-06-25 18:28:03.872+0000,,0
000D6F000C3638E6,online,2017-06-25 17:58:08.734+0000,,1
000D6F000C3638E6,online,2017-06-25 17:58:03.366+0000,,0
000D6F000C3638E6,online,2017-06-25 17:28:07.989+0000,,1
000D6F000C3638E6,online,2017-06-25 17:28:02.637+0000,,0
000D6F000C3638E6,online,2017-06-25 16:28:08.149+0000,,1
000D6F000C3638E6,online,2017-06-25 16:28:02.870+0000,,0
000D6F000C3638E6,online,2017-06-25 15:58:08.789+0000,,1
000D6F000C3638E6,online,2017-06-25 15:58:03.464+0000,,0
000D6F000C3638E6,online,2017-06-25 14:58:08.608+0000,,1
000D6F000C3638E6,online,2017-06-25 14:58:03.290+0000,,0
000D6F000C3638E6,online,2017-06-25 14:28:06.025+0000,,1
000D6F000C3638E6,online,2017-06-25 14:28:00.700+0000,,0
000D6F000C3638E6,online,2017-06-25 12:58:05.938+0000,,1
000D6F000C3638E6,online,2017-06-25 12:58:00.678+0000,,0
000D6F000C3638E6,online,2017-06-25 12:28:07.074+0000,,1
000D6F000C3638E6,online,2017-06-25 12:28:01.773+0000,,0
000D6F000C3638E6,online,2017-06-25 11:58:04.994+0000,,1
000D6F000C3638E6,online,2017-06-25 11:57:59.756+0000,,0
000D6F000C3638E6,online,2017-06-25 10:58:05.065+0000,,1
000D6F000C3638E6,online,2017-06-25 10:57:59.406+0000,,0
000D6F000C3638E6,online,2017-06-25 08:58:06.717+0000,,1
000D6F000C3638E6,online,2017-06-25 08:58:01.109+0000,,0
000D6F000C3638E6,online,2017-06-25 08:28:05.081+0000,,1
000D6F000C3638E6,online,2017-06-25 08:27:59.622+0000,,0
000D6F000C3638E6,online,2017-06-25 07:58:06.301+0000,,1
000D6F000C3638E6,online,2017-06-25 07:58:01.027+0000,,0
000D6F000C3638E6,online,2017-06-25 07:28:03.803+0000,,1
000D6F000C3638E6,online,2017-06-25 07:27:58.576+0000,,0
000D6F000C3638E6,online,2017-06-25 06:28:03.658+0000,,1
000D6F000C3638E6,online,2017-06-25 06:27:58.350+0000,,0
000D6F000C3638E6,online,2017-06-25 05:28:03.892+0000,,1
000D6F000C3638E6,online,2017-06-25 05:27:58.612+0000,,0
000D6F000C3638E6,online,2017-06-25 04:58:06.045+0000,,1
000D6F000C3638E6,online,2017-06-25 04:58:00.698+0000,,0
000D6F000C3638E6,online,2017-06-25 03:28:05.042+0000,,1
000D6F000C3638E6,online,2017-06-25 03:27:58.300+0000,,0
000D6F000C3638E6,online,2017-06-25 02:58:02.033+0000,,1
000D6F000C3638E6,online,2017-06-25 02:57:56.634+0000,,0
000D6F000C3638E6,online,2017-06-25 01:58:03.440+0000,,1
000D6F000C3638E6,online,2017-06-25 01:57:58.155+0000,,0
000D6F000C3638E6,online,2017-06-25 00:58:02.475+0000,,1
000D6F000C3638E6,online,2017-06-25 00:57:57.299+0000,,0
000D6F000C3638E6,online,2017-06-24 22:58:03.902+0000,,1
000D6F000C3638E6,online,2017-06-24 22:57:58.618+0000,,0
000D6F000C3638E6,online,2017-06-24 22:28:01.668+0000,,1
000D6F000C3638E6,online,2017-06-24 22:27:56.390+0000,,0
000D6F000C3638E6,online,2017-06-24 20:58:00.510+0000,,1
000D6F000C3638E6,online,2017-06-24 20:57:54.711+0000,,0
000D6F000C3638E6,online,2017-06-24 19:58:00.522+0000,,1
000D6F000C3638E6,online,2017-06-24 19:57:55.255+0000,,0
000D6F000C3638E6,online,2017-06-24 19:28:01.051+0000,,1
000D6F000C3638E6,online,2017-06-24 19:27:55.347+0000,,0
000D6F000C3638E6,online,2017-06-24 18:58:01.065+0000,,1
000D6F000C3638E6,online,2017-06-24 18:57:55.698+0000,,0
000D6F000C3638E6,online,2017-06-24 18:28:00.534+0000,,1
000D6F000C3638E6,online,2017-06-24 18:27:55.361+0000,,0
000D6F000C3638E6,online,2017-06-24 17:58:00.999+0000,,1
000D6F000C3638E6,online,2017-06-24 17:57:55.589+0000,,0
000D6F000C3638E6,online,2017-06-24 16:58:00.175+0000,,1
000D6F000C3638E6,online,2017-06-24 16:57:54.926+0000,,0
000D6F000C3638E6,online,2017-06-24 15:58:06.860+0000,,1
000D6F000C3638E6,online,2017-06-24 15:57:55.131+0000,,0
000D6F000C3638E6,online,2017-06-24 14:58:01.099+0000,,1
000D6F000C3638E6,online,2017-06-24 14:57:55.858+0000,,0
000D6F000C3638E6,online,2017-06-24 14:27:58.830+0000,,1
000D6F000C3638E6,online,2017-06-24 14:27:53.556+0000,,0
000D6F000C3638E6,online,2017-06-24 13:58:00.381+0000,,1
000D6F000C3638E6,online,2017-06-24 13:57:54.365+0000,,0
000D6F000C3638E6,online,2017-06-24 13:27:59.359+0000,,1
000D6F000C3638E6,online,2017-06-24 13:27:54.159+0000,,0
000D6F000C3638E6,online,2017-06-24 12:28:00.580+0000,,1
000D6F000C3638E6,online,2017-06-24 12:27:54.933+0000,,0
000D6F000C3638E6,online,2017-06-24 11:57:58.923+0000,,1
000D6F000C3638E6,online,2017-06-24 11:57:53.224+0000,,0
000D6F000C3638E6,online,2017-06-24 11:27:58.022+0000,,1
000D6F000C3638E6,online,2017-06-24 11:27:52.247+0000,,0
000D6F000C3638E6,online,2017-06-24 08:57:58.172+0000,,1
000D6F000C3638E6,online,2017-06-24 08:57:52.754+0000,,0
000D6F000C3638E6,online,2017-06-24 08:27:57.198+0000,,1
000D6F000C3638E6,online,2017-06-24 08:27:51.876+0000,,0
000D6F000C3638E6,online,2017-06-24 07:27:56.216+0000,,1
000D6F000C3638E6,online,2017-06-24 07:27:50.524+0000,,0
000D6F000C3638E6,online,2017-06-24 06:57:56.835+0000,,1
000D6F000C3638E6,online,2017-06-24 06:57:51.273+0000,,0
000D6F000C3638E6,online,2017-06-24 06:27:56.721+0000,,1
000D6F000C3638E6,online,2017-06-24 06:27:51.435+0000,,0
000D6F000C3638E6,online,2017-06-24 05:57:58.696+0000,,1
000D6F000C3638E6,online,2017-06-24 05:57:53.439+0000,,0
000D6F000C3638E6,online,2017-06-24 04:57:57.845+0000,,1
000D6F000C3638E6,online,2017-06-24 04:57:52.581+0000,,0
000D6F000C3638E6,online,2017-06-24 03:57:56.057+0000,,1
000D6F000C3638E6,online,2017-06-24 03:57:50.697+0000,,0
000D6F000C3638E6,online,2017-06-24 03:27:57.558+0000,,1
000D6F000C3638E6,online,2017-06-24 03:27:52.379+0000,,0
000D6F000C3638E6,online,2017-06-24 02:57:59.063+0000,,1
000D6F000C3638E6,online,2017-06-24 02:57:53.143+0000,,0
000D6F000C3638E6,online,2017-06-24 02:27:57.410+0000,,1
